ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9707589,HX357538,07/23/2014 04:00:00 PM,042XX W FOSTER AVE,0560,ASSAULT,SIMPLE,PARK PROPERTY,true,false,1712,017,39,13,08A,1147143,1934260,2014,10/31/2014 03:20:56 PM,41.975577802,-87.734279619,"(41.975577802, -87.734279619)"
9707458,HX357233,07/23/2014 03:45:00 PM,064XX N GREENVIEW AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2432,024,40,1,08A,1165148,1942786,2014,07/30/2014 12:39:40 PM,41.998608799,-87.667825076,"(41.998608799, -87.667825076)"
9707498,HX357237,07/23/2014 03:45:00 PM,071XX S VERNON AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0323,003,6,69,08A,1180517,1857924,2014,07/30/2014 12:39:40 PM,41.765401744,-87.613904981,"(41.765401744, -87.613904981)"
9707585,HX357171,07/23/2014 02:40:00 PM,105XX S OGLESBY AVE,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,true,0434,004,10,51,08A,1193818,1835699,2014,07/30/2014 12:39:40 PM,41.70409875,-87.565879845,"(41.70409875, -87.565879845)"
9707402,HX357199,07/23/2014 02:30:00 PM,053XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0233,002,5,41,08A,1182778,1869675,2014,07/30/2014 12:39:40 PM,41.797595367,-87.605253101,"(41.797595367, -87.605253101)"
9707538,HX357148,07/23/2014 02:30:00 PM,013XX W 97TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2213,022,21,73,08A,1169309,1840219,2014,07/30/2014 12:39:40 PM,41.71706665,-87.65549687,"(41.71706665, -87.65549687)"
9708582,HX357134,07/23/2014 02:20:00 PM,029XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0133,001,4,35,08A,1179439,1885339,2014,07/30/2014 12:39:40 PM,41.840655594,-87.61701873,"(41.840655594, -87.61701873)"
9707387,HX357184,07/23/2014 02:16:00 PM,018XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,OTHER,true,false,1234,012,25,31,08A,1165971,1891198,2014,07/30/2014 12:39:40 PM,41.857030837,-87.666273927,"(41.857030837, -87.666273927)"
9707360,HX357142,07/23/2014 02:00:00 PM,017XX W 18TH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,1234,012,25,31,08A,1165305,1891497,2014,07/30/2014 12:39:40 PM,41.857865493,-87.668710018,"(41.857865493, -87.668710018)"
9707605,HX357012,07/23/2014 01:15:00 PM,077XX S CLYDE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,0414,004,8,43,04A,1191585,1854116,2014,07/30/2014 12:39:40 PM,41.75469109,-87.573461206,"(41.75469109, -87.573461206)"
9707313,HX356980,07/23/2014 01:02:00 PM,047XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1131,011,24,25,08A,1144741,1898229,2014,07/30/2014 12:39:40 PM,41.876750957,-87.744023367,"(41.876750957, -87.744023367)"
9707690,HX357130,07/23/2014 12:35:00 PM,059XX S CENTRAL AVE,0560,ASSAULT,SIMPLE,PARK PROPERTY,true,false,0812,008,13,64,08A,1140037,1864455,2014,10/31/2014 03:20:56 PM,41.784157273,-87.762119797,"(41.784157273, -87.762119797)"
9707312,HX356955,07/23/2014 12:30:00 PM,014XX W 95TH ST,0560,ASSAULT,SIMPLE,STREET,true,true,2222,022,21,73,08A,1168631,1841788,2014,10/31/2014 03:20:56 PM,41.721386845,-87.657935009,"(41.721386845, -87.657935009)"
9707124,HX356898,07/23/2014 11:54:00 AM,004XX S LARAMIE AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,true,false,1522,015,29,25,08A,1141760,1897371,2014,07/30/2014 12:39:40 PM,41.87445214,-87.754990042,"(41.87445214, -87.754990042)"
9707036,HX356853,07/23/2014 11:15:00 AM,013XX N CAMPBELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1423,014,26,24,08A,1159541,1908632,2014,07/30/2014 12:39:40 PM,41.905005989,-87.689395484,"(41.905005989, -87.689395484)"
9707296,HX356828,07/23/2014 11:05:00 AM,038XX S WELLS ST,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,true,0915,009,3,34,08A,1175372,1879434,2014,07/30/2014 12:39:40 PM,41.824543893,-87.632119807,"(41.824543893, -87.632119807)"
9707420,HX357150,07/23/2014 11:00:00 AM,115XX S LAFAYETTE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0522,005,34,53,08A,1178035,1827892,2014,07/30/2014 12:39:40 PM,41.683046654,-87.623909367,"(41.683046654, -87.623909367)"
9707487,HX356896,07/23/2014 11:00:00 AM,030XX N MILWAUKEE AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),false,false,2523,025,35,21,08A,1151071,1920234,2014,07/30/2014 12:39:40 PM,41.937013167,-87.720203865,"(41.937013167, -87.720203865)"
9706870,HX356730,07/23/2014 10:00:00 AM,001XX N MASON AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1512,015,29,25,08A,1136787,1900498,2014,07/30/2014 12:39:40 PM,41.883123549,-87.773174053,"(41.883123549, -87.773174053)"
9718829,HX368198,07/23/2014 10:00:00 AM,028XX W 59TH ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0824,008,16,63,08A,1158419,1865437,2014,08/01/2014 12:38:57 PM,41.786497146,-87.694696856,"(41.786497146, -87.694696856)"
9707314,HX356688,07/23/2014 09:30:00 AM,005XX N KEDZIE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1121,011,27,23,08A,1154906,1903472,2014,07/30/2014 12:39:40 PM,41.890940685,-87.706559801,"(41.890940685, -87.706559801)"
9707644,HX357563,07/23/2014 08:45:00 AM,029XX N KENNETH AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2523,025,31,20,08A,1146166,1919194,2014,07/30/2014 12:39:40 PM,41.934254161,-87.738257149,"(41.934254161, -87.738257149)"
9708609,HX357032,07/23/2014 07:00:00 AM,051XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,STREET,false,false,1533,015,28,25,08A,1141946,1898220,2014,07/30/2014 12:39:40 PM,41.876778463,-87.754286094,"(41.876778463, -87.754286094)"
9706339,HX356537,07/23/2014 03:41:00 AM,050XX W MONROE ST,0560,ASSAULT,SIMPLE,APARTMENT,true,false,1533,015,28,25,08A,1142647,1899228,2014,07/30/2014 12:39:40 PM,41.879531535,-87.751687123,"(41.879531535, -87.751687123)"
9706322,HX356523,07/23/2014 02:50:00 AM,021XX N SAWYER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1413,014,26,22,04A,1154121,1914108,2014,07/30/2014 12:39:40 PM,41.920142531,-87.709158507,"(41.920142531, -87.709158507)"
9706335,HX356489,07/23/2014 01:18:00 AM,072XX S BELL AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,0832,008,18,66,04A,1162616,1856682,2014,07/30/2014 12:39:40 PM,41.762385646,-87.679552437,"(41.762385646, -87.679552437)"
9706354,HX356532,07/23/2014 12:55:00 AM,079XX S ESSEX AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,true,true,0422,004,7,46,04A,1194275,1852783,2014,07/30/2014 12:39:40 PM,41.750967613,-87.563647048,"(41.750967613, -87.563647048)"
9706279,HX356482,07/23/2014 12:45:00 AM,034XX N OKETO AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1631,016,36,17,08A,1126134,1922165,2014,07/30/2014 12:39:40 PM,41.942764898,-87.811809488,"(41.942764898, -87.811809488)"
9706352,HX356465,07/23/2014 12:32:00 AM,044XX W WASHINGTON BLVD,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,1113,011,28,26,04A,1146536,1900080,2014,07/30/2014 12:39:40 PM,41.88179631,-87.737385422,"(41.88179631, -87.737385422)"
9741463,HX391966,07/23/2014 12:01:00 AM,032XX S SPRINGFIELD AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1031,010,22,30,08A,1150845,1883012,2014,10/31/2014 03:20:56 PM,41.834876476,-87.722008976,"(41.834876476, -87.722008976)"
9706224,HX356430,07/22/2014 11:30:00 PM,101XX S WOOD ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2213,022,19,72,08A,1166106,1837117,2014,07/29/2014 12:41:54 PM,41.708622866,-87.667315969,"(41.708622866, -87.667315969)"
9706234,HX356411,07/22/2014 11:10:00 PM,056XX S ELIZABETH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0713,007,16,67,04A,1168906,1867575,2014,07/29/2014 12:41:54 PM,41.792143881,-87.656184285,"(41.792143881, -87.656184285)"
9706225,HX356386,07/22/2014 10:55:00 PM,076XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0612,006,17,71,08A,1170345,1854219,2014,07/29/2014 12:41:54 PM,41.755462166,-87.651296105,"(41.755462166, -87.651296105)"
9706247,HX356432,07/22/2014 10:55:00 PM,084XX S MACKINAW AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,0424,004,10,46,04A,1199902,1849460,2014,07/29/2014 12:41:54 PM,41.741709091,-87.543139266,"(41.741709091, -87.543139266)"
9706183,HX356329,07/22/2014 10:07:00 PM,023XX W 63RD ST,0560,ASSAULT,SIMPLE,CTA BUS,true,false,0825,008,15,66,08A,1161506,1862758,2014,07/29/2014 12:41:54 PM,41.779082128,-87.683452494,"(41.779082128, -87.683452494)"
9706763,HX356681,07/22/2014 09:15:00 PM,021XX N PULASKI RD,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2525,025,30,20,08A,1149329,1913802,2014,07/29/2014 12:41:54 PM,41.919397198,-87.726773241,"(41.919397198, -87.726773241)"
9706242,HX356262,07/22/2014 09:00:00 PM,049XX W QUINCY ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,true,1533,015,28,25,04A,1143627,1898591,2014,07/29/2014 12:41:54 PM,41.877765247,-87.748104615,"(41.877765247, -87.748104615)"
9707429,HX356249,07/22/2014 08:55:00 PM,070XX S PARNELL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0732,007,6,68,04A,1173791,1858424,2014,07/29/2014 12:41:54 PM,41.766925532,-87.638542952,"(41.766925532, -87.638542952)"
9706330,HX356379,07/22/2014 08:40:00 PM,032XX N KIMBALL AVE,0560,ASSAULT,SIMPLE,GAS STATION,false,false,1732,017,35,21,08A,1153121,1921125,2014,07/29/2014 12:41:54 PM,41.939417659,-87.712646065,"(41.939417659, -87.712646065)"
9710991,HX360949,07/22/2014 08:00:00 PM,003XX N MENARD AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1512,015,29,25,08A,1137607,1901803,2014,07/29/2014 12:41:54 PM,41.886689913,-87.77013147,"(41.886689913, -87.77013147)"
9706059,HX356203,07/22/2014 07:45:00 PM,131XX S LANGLEY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,false,false,0533,005,9,54,04A,1183203,1818504,2014,07/29/2014 12:41:54 PM,41.657166291,-87.605281721,"(41.657166291, -87.605281721)"
9706120,HX356134,07/22/2014 07:30:00 PM,013XX W WINNEMAC AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,2033,020,46,3,04A,1166555,1933721,2014,07/29/2014 12:41:54 PM,41.973704073,-87.66291022,"(41.973704073, -87.66291022)"
9706028,HX356137,07/22/2014 07:06:00 PM,086XX S CARPENTER ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0613,006,21,71,04A,1170781,1847722,2014,07/29/2014 12:41:54 PM,41.73762403,-87.649887392,"(41.73762403, -87.649887392)"
9706046,HX356151,07/22/2014 07:05:00 PM,007XX W WAVELAND AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,1925,019,46,6,08A,1170546,1924760,2014,07/29/2014 12:41:54 PM,41.949028174,-87.648497755,"(41.949028174, -87.648497755)"
9706037,HX356171,07/22/2014 07:03:00 PM,002XX W 107TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0513,005,34,49,08A,1176432,1833943,2014,07/29/2014 12:41:54 PM,41.699687571,-87.629596369,"(41.699687571, -87.629596369)"
9706052,HX356133,07/22/2014 06:45:00 PM,026XX W MONROE ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,true,false,1125,011,2,27,04A,1158524,1899622,2014,07/29/2014 12:41:54 PM,41.880302643,-87.693378095,"(41.880302643, -87.693378095)"
9705996,HX356032,07/22/2014 06:26:00 PM,025XX E 79TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,false,0421,004,7,43,04A,1194362,1853116,2014,07/29/2014 12:41:54 PM,41.751879255,-87.563317323,"(41.751879255, -87.563317323)"
9706708,HX356719,07/22/2014 06:00:00 PM,067XX W IRVING PARK RD,0560,ASSAULT,SIMPLE,GAS STATION,false,false,1632,016,38,17,08A,1130515,1925793,2014,10/31/2014 03:20:56 PM,41.952646267,-87.795623239,"(41.952646267, -87.795623239)"
9710505,HX356281,07/22/2014 06:00:00 PM,013XX S THROOP ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1233,012,2,28,08A,1167883,1893709,2014,07/30/2014 12:37:39 PM,41.863880258,-87.659183474,"(41.863880258, -87.659183474)"
9705946,HX355976,07/22/2014 05:30:00 PM,079XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0623,006,6,44,08A,1180247,1852134,2014,07/29/2014 12:41:54 PM,41.749519549,-87.615071793,"(41.749519549, -87.615071793)"
9709538,HX359455,07/22/2014 05:00:00 PM,074XX S WABASH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0323,003,6,69,04A,1177973,1855459,2014,07/29/2014 12:41:54 PM,41.758695521,-87.623304046,"(41.758695521, -87.623304046)"
9706065,HX355926,07/22/2014 04:30:00 PM,015XX E 67TH PL,0560,ASSAULT,SIMPLE,STREET,false,true,0332,003,5,43,08A,1187720,1860581,2014,07/29/2014 12:41:54 PM,41.772524426,-87.587419616,"(41.772524426, -87.587419616)"
9705865,HX355934,07/22/2014 04:28:00 PM,039XX W WELLINGTON AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2523,025,31,21,08A,1149564,1919690,2014,07/29/2014 12:41:54 PM,41.935549827,-87.72575652,"(41.935549827, -87.72575652)"
9709213,HX355787,07/22/2014 02:55:00 PM,064XX S HERMITAGE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0725,007,15,67,08A,1165742,1861764,2014,07/29/2014 12:41:54 PM,41.776265565,-87.66795107,"(41.776265565, -87.66795107)"
9705762,HX355783,07/22/2014 02:45:00 PM,016XX E 67TH ST,0560,ASSAULT,SIMPLE,APARTMENT,true,true,0332,003,5,43,08A,1188533,1860851,2014,07/29/2014 12:41:54 PM,41.773245941,-87.584430814,"(41.773245941, -87.584430814)"
9705705,HX355668,07/22/2014 01:32:00 PM,132XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,false,true,0533,005,9,54,08A,1182632,1817364,2014,07/29/2014 12:41:54 PM,41.654051172,-87.607406215,"(41.654051172, -87.607406215)"
9706380,HX355642,07/22/2014 01:30:00 PM,047XX N MALDEN ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1913,019,46,3,08A,1166646,1931644,2014,07/29/2014 12:41:54 PM,41.96800276,-87.662635384,"(41.96800276, -87.662635384)"
9705717,HX355594,07/22/2014 01:16:00 PM,065XX S DAMEN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,true,false,0726,007,15,67,04A,1164190,1861392,2014,07/29/2014 12:41:54 PM,41.775277558,-87.673651076,"(41.775277558, -87.673651076)"
9746827,HX355565,07/22/2014 12:35:00 PM,069XX S HALSTED ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0732,007,6,68,08A,1172200,1859042,2014,08/22/2014 12:36:05 PM,41.768656518,-87.644356443,"(41.768656518, -87.644356443)"
9705611,HX355544,07/22/2014 12:30:00 PM,115XX S YALE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0522,005,34,53,08A,1176635,1828469,2014,07/29/2014 12:41:54 PM,41.684661551,-87.629016959,"(41.684661551, -87.629016959)"
9705739,HX355627,07/22/2014 12:00:00 PM,050XX W FULTON ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1532,015,28,25,08A,1142908,1901517,2014,07/29/2014 12:41:54 PM,41.885807973,-87.750671693,"(41.885807973, -87.750671693)"
9705377,HX355537,07/22/2014 12:00:00 PM,028XX S MILLARD AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1032,010,22,30,08A,1152453,1885060,2014,07/29/2014 12:41:54 PM,41.840464893,-87.716054705,"(41.840464893, -87.716054705)"
9705385,HX355456,07/22/2014 11:45:00 AM,060XX S ROCKWELL ST,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0825,008,15,66,08A,1160112,1864624,2014,07/29/2014 12:41:54 PM,41.784231487,-87.688511759,"(41.784231487, -87.688511759)"
9706421,HX355473,07/22/2014 11:43:00 AM,042XX N OAK PARK AVE,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,1632,016,38,17,08A,1129966,1927210,2014,07/29/2014 12:41:54 PM,41.956544105,-87.797608865,"(41.956544105, -87.797608865)"
9705392,HX355448,07/22/2014 11:30:00 AM,071XX S ARTESIAN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0832,008,18,66,08A,1161231,1857440,2014,07/29/2014 12:41:54 PM,41.764494482,-87.684607734,"(41.764494482, -87.684607734)"
9705391,HX355440,07/22/2014 11:25:00 AM,019XX W HARRISON ST,0560,ASSAULT,SIMPLE,OTHER,false,false,1225,012,2,28,08A,1163503,1897425,2014,07/29/2014 12:41:54 PM,41.874170552,-87.675157616,"(41.874170552, -87.675157616)"
9705004,HX355259,07/22/2014 09:05:00 AM,011XX W WILSON AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,COLLEGE/UNIVERSITY GROUNDS,false,false,1913,019,46,3,04A,1167578,1930654,2014,07/29/2014 12:41:54 PM,41.965266095,-87.659237146,"(41.965266095, -87.659237146)"
9705189,HX355263,07/22/2014 09:00:00 AM,020XX E 79TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA BUS,false,false,0414,004,8,43,04A,1190939,1853027,2014,07/29/2014 12:41:54 PM,41.751718413,-87.5758637,"(41.751718413, -87.5758637)"
9707496,HX357235,07/22/2014 09:00:00 AM,071XX S SOUTH CHICAGO AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0323,003,5,69,08A,1183261,1857615,2014,07/29/2014 12:41:54 PM,41.764490398,-87.603857072,"(41.764490398, -87.603857072)"
9715581,HX365620,07/22/2014 09:00:00 AM,004XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0722,007,6,68,08A,1174406,1860461,2014,07/30/2014 12:39:40 PM,41.772501641,-87.636228224,"(41.772501641, -87.636228224)"
9705939,HX356013,07/22/2014 08:30:00 AM,008XX N DAMEN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1212,012,32,24,08A,1162885,1905376,2014,07/29/2014 12:41:54 PM,41.896001739,-87.677203424,"(41.896001739, -87.677203424)"
9705262,HX355325,07/22/2014 08:30:00 AM,007XX W 63RD ST,0560,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,false,false,0723,007,20,68,08A,1172132,1863045,2014,07/29/2014 12:41:54 PM,41.779642716,-87.644488169,"(41.779642716, -87.644488169)"
9704996,HX355172,07/22/2014 07:15:00 AM,012XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1224,012,27,28,08A,1168335,1900630,2014,07/29/2014 12:41:54 PM,41.882862268,-87.657324116,"(41.882862268, -87.657324116)"
9705333,HX355256,07/22/2014 07:00:00 AM,044XX W MAYPOLE AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,1113,011,28,26,08A,1146982,1901052,2014,07/29/2014 12:41:54 PM,41.884455079,-87.735722849,"(41.884455079, -87.735722849)"
9704832,HX355143,07/22/2014 06:00:00 AM,056XX W CORCORAN PL,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,1512,015,29,25,08A,1138930,1901964,2014,10/31/2014 03:20:56 PM,41.887107787,-87.765269083,"(41.887107787, -87.765269083)"
9704683,HX355114,07/22/2014 04:15:00 AM,069XX S WABASH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,false,0322,003,6,69,04A,1177958,1859216,2014,07/29/2014 12:41:54 PM,41.769005483,-87.623245354,"(41.769005483, -87.623245354)"
9704568,HX355060,07/22/2014 01:15:00 AM,066XX S HAMILTON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0726,007,15,67,08A,1163214,1860542,2014,07/29/2014 12:41:54 PM,41.772965531,-87.677252757,"(41.772965531, -87.677252757)"
9705292,HX355360,07/22/2014 01:00:00 AM,061XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,SIDEWALK,true,true,0313,003,20,42,08A,1180018,1864244,2014,07/29/2014 12:41:54 PM,41.7827559,-87.615540615,"(41.7827559, -87.615540615)"
9704486,HX354991,07/21/2014 11:30:00 PM,065XX S OAKLEY AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0832,008,15,66,08A,1162235,1861343,2014,07/28/2014 12:40:00 PM,41.775184024,-87.68081926,"(41.775184024, -87.68081926)"
9704545,HX354989,07/21/2014 11:18:00 PM,053XX S WABASH AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0225,002,3,40,04A,1177591,1869312,2014,07/28/2014 12:40:00 PM,41.796718244,-87.624285426,"(41.796718244, -87.624285426)"
9705033,HX355339,07/21/2014 10:40:00 PM,073XX S PHILLIPS AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0334,003,7,43,08A,1193960,1856770,2014,07/28/2014 12:40:00 PM,41.761915978,-87.5646708,"(41.761915978, -87.5646708)"
9704487,HX354993,07/21/2014 10:39:00 PM,026XX E 75TH ST,0560,ASSAULT,SIMPLE,OTHER,false,false,0421,004,7,43,08A,1195363,1855811,2014,07/28/2014 12:40:00 PM,41.759249895,-87.559560367,"(41.759249895, -87.559560367)"
9704477,HX354943,07/21/2014 10:36:00 PM,028XX N SACRAMENTO AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,false,1411,014,35,21,04A,1155927,1918752,2014,07/28/2014 12:40:00 PM,41.932849762,-87.702397366,"(41.932849762, -87.702397366)"
9705167,HX355368,07/21/2014 09:00:00 PM,008XX E 133RD PL,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0533,005,9,54,08A,1184186,1817049,2014,07/28/2014 12:40:00 PM,41.653150713,-87.601729984,"(41.653150713, -87.601729984)"
9704351,HX354838,07/21/2014 08:40:00 PM,067XX S PEORIA ST,0560,ASSAULT,SIMPLE,STREET,false,false,0723,007,17,68,08A,1171512,1860020,2014,07/28/2014 12:40:00 PM,41.771355364,-87.646849688,"(41.771355364, -87.646849688)"
9704410,HX354831,07/21/2014 08:35:00 PM,079XX S RIDGELAND AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0414,004,8,46,08A,1189315,1852879,2014,07/28/2014 12:40:00 PM,41.751351367,-87.581819543,"(41.751351367, -87.581819543)"
9704305,HX354754,07/21/2014 08:01:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,0312,003,20,69,08A,1179988,1862397,2014,07/28/2014 12:40:00 PM,41.777688239,-87.615707116,"(41.777688239, -87.615707116)"
9704346,HX354745,07/21/2014 07:00:00 PM,016XX S CLARK ST,0560,ASSAULT,SIMPLE,STREET,false,false,0131,001,3,33,08A,1175811,1892220,2014,07/28/2014 12:40:00 PM,41.859619819,-87.630125199,"(41.859619819, -87.630125199)"
9704328,HX354670,07/21/2014 06:00:00 PM,076XX S EAST END AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0414,004,8,43,08A,1188825,1854527,2014,07/28/2014 12:40:00 PM,41.75588536,-87.583562498,"(41.75588536, -87.583562498)"
9704164,HX354591,07/21/2014 05:03:00 PM,081XX S EXCHANGE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0422,004,7,46,04A,1197196,1851794,2014,07/28/2014 12:40:00 PM,41.748181521,-87.552976172,"(41.748181521, -87.552976172)"
9704056,HX354464,07/21/2014 04:30:00 PM,106XX S BENSLEY AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0434,004,10,51,08A,1194507,1835153,2014,07/28/2014 12:40:00 PM,41.702583593,-87.56337477,"(41.702583593, -87.56337477)"
9704129,HX354456,07/21/2014 04:20:00 PM,067XX S RIDGELAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0332,003,5,43,08A,1188984,1860741,2014,07/28/2014 12:40:00 PM,41.772933303,-87.582781101,"(41.772933303, -87.582781101)"
9704185,HX354422,07/21/2014 03:55:00 PM,062XX S PULASKI RD,0560,ASSAULT,SIMPLE,STREET,false,false,0823,008,13,65,08A,1150815,1862906,2014,07/28/2014 12:40:00 PM,41.779703294,-87.722643271,"(41.779703294, -87.722643271)"
9704123,HX354424,07/21/2014 03:49:00 PM,0000X W 87TH ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,CTA PLATFORM,true,false,0634,006,21,44,08A,1177569,1847247,2014,07/28/2014 12:40:00 PM,41.736169954,-87.625032414,"(41.736169954, -87.625032414)"
9704098,HX354355,07/21/2014 03:34:00 PM,032XX W MADISON ST,0560,ASSAULT,SIMPLE,STREET,false,false,1123,011,28,27,08A,1154699,1899872,2014,07/28/2014 12:40:00 PM,41.881066076,-87.707416446,"(41.881066076, -87.707416446)"
9706016,HX356154,07/21/2014 03:30:00 PM,014XX W 119TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0524,005,34,53,08A,1168714,1825868,2014,07/28/2014 12:40:00 PM,41.67769801,-87.658088173,"(41.67769801, -87.658088173)"
9705273,HX355465,07/21/2014 03:30:00 PM,089XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,STREET,false,true,0423,004,10,46,08A,1197358,1846292,2014,07/28/2014 12:40:00 PM,41.733079574,-87.552565479,"(41.733079574, -87.552565479)"
9704058,HX354389,07/21/2014 03:15:00 PM,057XX S ADA ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0713,007,16,67,08A,1168264,1866840,2014,07/28/2014 12:40:00 PM,41.790140807,-87.658559549,"(41.790140807, -87.658559549)"
